tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|19297|90|2025-12-29
OTC|ALRTF|ALR Technologies SG LTD. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10000|1|2025-12-29
OTC|ALSMY|Alstom Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|14382|22|2025-12-29
OTC|ALSMY|Alstom Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|109098|66|2025-12-29
OTC|ALSMY|Alstom Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|58557|54|2025-12-29
OTC|ALTPF|Altiplano Metals Inc Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|7500|1|2025-12-29
OTC|ALVLF|Big Ridge Gold Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|4306|1|2025-12-29
OTC|ALVLF|Big Ridge Gold Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|11694|3|2025-12-29
OTC|ALVOF|ALVOPETRO ENERGY LTD COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|604|2|2025-12-29
OTC|ALVOF|ALVOPETRO ENERGY LTD COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|11950|34|2025-12-29
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|ARCA GLOBAL OTC|ARCA|200|2|2025-12-29
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-29
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|ALYI|Alternet Systems, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|30000|2|2025-12-29
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|8287|141|2025-12-29
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|12626|164|2025-12-29
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|17259|189|2025-12-29
OTC|AMBIQ|AMBIPAR EMERGENCY RESPONSE Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|2070|7|2025-12-29
OTC|AMBIQ|AMBIPAR EMERGENCY RESPONSE Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1956|6|2025-12-29
OTC|AMBK|American Bank Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|789|1|2025-12-29
OTC|AMBS|Amarantus Bioscience Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|989100|3|2025-12-29
OTC|AMBZ|American Business Bank Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2025-12-29
OTC|AMBZ|American Business Bank Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3692|17|2025-12-29
OTC|AMBZ|American Business Bank Common Stock|OTCX OTC LINK ECN ATS|OTCX|1503|16|2025-12-29
OTC|AMFC|AMB Financial Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-29
OTC|AMFC|AMB Financial Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|6476|37|2025-12-29
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|3122|19|2025-12-29
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|6169|35|2025-12-29
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|ARCA GLOBAL OTC|ARCA|25684|84|2025-12-29
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|OTCN OTC LINK NQB IDQS|OTCN|21392|72|2025-12-29
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|OTCX OTC LINK ECN ATS|OTCX|21854|102|2025-12-29
OTC|AMLIF|AMERICAN LITHIUM CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|28378|18|2025-12-29
OTC|AMLIF|AMERICAN LITHIUM CORP COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|840|5|2025-12-29
OTC|AMLM|American Lithium Minerals, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|115|2|2025-12-29
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-29
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|OTCX OTC LINK ECN ATS|OTCX|9|1|2025-12-29
OTC|AMPE|AMPIO PHARMACEUTICALS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|5|2|2025-12-29
OTC|AMQFF|ABITIBI METALS CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2020|2|2025-12-29
OTC|AMQFF|ABITIBI METALS CORP Common Stock|OTCX OTC LINK ECN ATS|OTCX|10100|4|2025-12-29
OTC|AMRRY|AMERICAN RARE EARTHS LTD SPONSORED ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|205|3|2025-12-29
OTC|AMTFF|AmeriTrust Financial Technologies Inc. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|5400|2|2025-12-29
OTC|AMVOY|AUMOVIO SE American Depositary Receipts - Sponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|451|7|2025-12-29
OTC|AMVOY|AUMOVIO SE American Depositary Receipts - Sponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|1268|4|2025-12-29
OTC|AMXEF|Amex Expl Inc Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|11600|11|2025-12-29
OTC|AMYZF|RECYCLICO BATTERY MATLS INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|26899|2|2025-12-29
OTC|AMYZF|RECYCLICO BATTERY MATLS INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|10000|1|2025-12-29
OTC|ANCTF|ALIMENTATION COUCHE-TARD INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|4289|22|2025-12-29
OTC|ANCTF|ALIMENTATION COUCHE-TARD INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|2216|16|2025-12-29
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|141223|481|2025-12-29
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|48883|193|2025-12-29
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|90048|421|2025-12-29
OTC|ANICF|ANONYMOUS INTELLIGENCE CO INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|650|1|2025-12-29
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|ARCA GLOBAL OTC|ARCA|691|349|2025-12-29
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|107|93|2025-12-29
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|OTCX OTC LINK ECN ATS|OTCX|371|124|2025-12-29
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|ARCA GLOBAL OTC|ARCA|2096|4|2025-12-29
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|5027|13|2025-12-29
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|11900|47|2025-12-29
OTC|ANRGF|ANAERGIA INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|4700|7|2025-12-29
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|6869|16|2025-12-29
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|5382|7|2025-12-29
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|929|5|2025-12-29
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|ARCA GLOBAL OTC|ARCA|11344|44|2025-12-29
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|6193|35|2025-12-29
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|7190|54|2025-12-29
OTC|AONCW|AMERICAN ONCOLOGY NETWORK INC Warrant   09/20/2028|OTCN OTC LINK NQB IDQS|OTCN|10226|5|2025-12-29
OTC|AONCW|AMERICAN ONCOLOGY NETWORK INC Warrant   09/20/2028|OTCX OTC LINK ECN ATS|OTCX|11900|11|2025-12-29
OTC|AONNY|Aeon Co Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|7371|32|2025-12-29
OTC|AONNY|Aeon Co Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|1672|11|2025-12-29
OTC|AONNY|Aeon Co Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|621|8|2025-12-29
OTC|AOTVF|ASCOT RES LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|341060|12|2025-12-29
OTC|AOTVF|ASCOT RES LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|20000|5|2025-12-29
OTC|APAAF|APPIA RARE EARTHS & URANIUM CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|12500|1|2025-12-29
OTC|APAAF|APPIA RARE EARTHS & URANIUM CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2000|1|2025-12-29
OTC|APCOF|AMERICAN CRITICAL MINERALS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|10000|1|2025-12-29
OTC|APCX|AppTech Payments Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|41669|13|2025-12-29
OTC|APCX|AppTech Payments Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|85|1|2025-12-29
OTC|APEMY|APERAM N Y REGISTRY SHS (Luxembourg)|ARCA GLOBAL OTC|ARCA|5|1|2025-12-29
OTC|APEMY|APERAM N Y REGISTRY SHS (Luxembourg)|OTCX OTC LINK ECN ATS|OTCX|14|1|2025-12-29
OTC|APGOF|Apollo Silver Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|4430|9|2025-12-29
OTC|APGOF|Apollo Silver Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|2600|7|2025-12-29
OTC|APLIF|APPILI THERAPEUTICS INC CL A (Canada)|OTCX OTC LINK ECN ATS|OTCX|9000|1|2025-12-29
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|25|1|2025-12-29
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|654|4|2025-12-29
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|APRU|Apple Rush Company Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|352754|3|2025-12-29
OTC|APTOF|Aptose Biosciences, Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1593|21|2025-12-29
OTC|APTOF|Aptose Biosciences, Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|4925|14|2025-12-29
OTC|APXCF|APEX CRITICAL METALS CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|399|2|2025-12-29
OTC|APXCF|APEX CRITICAL METALS CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|2800|5|2025-12-29
OTC|APYP|Appyea, Inc.  Common Stock|OTCN OTC LINK NQB IDQS|OTCN|17764|3|2025-12-29
OTC|APYRF|ALLIED PPTYS REAL ESTATE INVT TR UNIT (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|ARAAF|Aclara Resources Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3181|12|2025-12-29
OTC|ARAAF|Aclara Resources Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|ARBV|AMERICAN RIVIERA BANCORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|300|3|2025-12-29
OTC|ARESF|Artis Real Estate Invt Tr Trust Unit (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3800|6|2025-12-29
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|22859|8|2025-12-29
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|43641|8|2025-12-29
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|297|2|2025-12-29
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|ARCA GLOBAL OTC|ARCA|3949|40|2025-12-29
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1081|9|2025-12-29
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|OTCX OTC LINK ECN ATS|OTCX|5160|36|2025-12-29
OTC|ARHKS|RSE ARCHIVE LLC MEMBERSHIP INT SER - 2018 JOSH ALLEN ROOKIE CARD|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|4|2|2025-12-29
OTC|ARHQS|RSE ARCHIVE LLC MEMBERSHIP INT SER 1974 AMAZING SPIDER-MAN #129|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|11|1|2025-12-29
OTC|ARHYS|RSE ARCHIVE LLC MEMBERSHIP INT SER - 1986 NES POPEYE VIDEO GAME|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|10|1|2025-12-29
OTC|ARKAY|Arkema Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|2976|24|2025-12-29
OTC|ARKAY|Arkema Sponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|2114|19|2025-12-29
OTC|ARKAY|Arkema Sponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|4267|30|2025-12-29
OTC|ARKPS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #WRA7O|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|27|11|2025-12-29
OTC|ARLSF|ARGO GRAPHENE SOLUTIONS CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10000|1|2025-12-29
OTC|ARLSF|ARGO GRAPHENE SOLUTIONS CORP Common Stock|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-29
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|2848|12|2025-12-29
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|OTCN OTC LINK NQB IDQS|OTCN|796|4|2025-12-29
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|165|2|2025-12-29
OTC|ARPFS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #RPFUV Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|2|2|2025-12-29
OTC|ARPLS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #SOV9W Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|7|4|2025-12-29
OTC|ARREF|AMERIGO RES LTD COM (Canada)|ARCA GLOBAL OTC|ARCA|1500|1|2025-12-29
OTC|ARREF|AMERIGO RES LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|602|6|2025-12-29
OTC|ARREF|AMERIGO RES LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|5873|11|2025-12-29
OTC|ARRKF|ARRAS MINERALS CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|427|1|2025-12-29
OTC|ARRNF|AMERICAN RARE EARTHS LTD SHS (Australia)|OTCN OTC LINK NQB IDQS|OTCN|118903|32|2025-12-29
OTC|ARRNF|AMERICAN RARE EARTHS LTD SHS (Australia)|OTCX OTC LINK ECN ATS|OTCX|38375|16|2025-12-29
OTC|ARSMF|ARES STRATEGIC MNG INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|180581|39|2025-12-29
OTC|ARSMF|ARES STRATEGIC MNG INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|56021|21|2025-12-29
OTC|ARWYF|ARWAY CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|16|2|2025-12-29
OTC|ARWYF|ARWAY CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|19564|7|2025-12-29
OTC|ARXRF|Imagine Lithium Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1500|1|2025-12-29
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|ARCA GLOBAL OTC|ARCA|10315|20|2025-12-29
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|OTCN OTC LINK NQB IDQS|OTCN|3469|32|2025-12-29
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|OTCX OTC LINK ECN ATS|OTCX|11516|19|2025-12-29
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|5298|13|2025-12-29
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|336|6|2025-12-29
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|5089|36|2025-12-29
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|29202|85|2025-12-29
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|14926|47|2025-12-29
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|OTCX OTC LINK ECN ATS|OTCX|19584|66|2025-12-29
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|ARCA GLOBAL OTC|ARCA|18410|112|2025-12-29
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|15492|95|2025-12-29
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|7111|53|2025-12-29
OTC|ASCCY|Asics Corporation American Depositary Receipts (Unsponsored)(Japan)|ARCA GLOBAL OTC|ARCA|1354|18|2025-12-29
OTC|ASCCY|Asics Corporation American Depositary Receipts (Unsponsored)(Japan)|OTCN OTC LINK NQB IDQS|OTCN|964|9|2025-12-29
OTC|ASCCY|Asics Corporation American Depositary Receipts (Unsponsored)(Japan)|OTCX OTC LINK ECN ATS|OTCX|1707|20|2025-12-29
OTC|ASCUF|Arizona Sonoran Copper Company Inc. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|200|1|2025-12-29
OTC|ASCUF|Arizona Sonoran Copper Company Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|15895|20|2025-12-29
OTC|ASCUF|Arizona Sonoran Copper Company Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|14200|56|2025-12-29
OTC|ASFH|ASIAFIN HLDGS CORP COM|OTCX OTC LINK ECN ATS|OTCX|600|6|2025-12-29
OTC|ASGOF|Asante Gold Corporation Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|700|1|2025-12-29
OTC|ASGOF|Asante Gold Corporation Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1000|1|2025-12-29
OTC|ASHTY|Ashtead Group Plc Unsponsored ADR (United Kingdom)|ARCA GLOBAL OTC|ARCA|3313|178|2025-12-29
OTC|ASHTY|Ashtead Group Plc Unsponsored ADR (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|3977|128|2025-12-29
OTC|ASHTY|Ashtead Group Plc Unsponsored ADR (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|3358|183|2025-12-29
OTC|ASMIY|ASM International N.V. NY Registry Shares|ARCA GLOBAL OTC|ARCA|1467|125|2025-12-29
OTC|ASMIY|ASM International N.V. NY Registry Shares|OTCN OTC LINK NQB IDQS|OTCN|842|56|2025-12-29
OTC|ASMIY|ASM International N.V. NY Registry Shares|OTCX OTC LINK ECN ATS|OTCX|3706|217|2025-12-29
OTC|ASMVY|ASMPT Limited American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|4927|51|2025-12-29
OTC|ASMVY|ASMPT Limited American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2631|29|2025-12-29
OTC|ASMVY|ASMPT Limited American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2701|31|2025-12-29
OTC|ASXFY|ASX Ltd Unsponsored ADR (Australia)|ARCA GLOBAL OTC|ARCA|4476|24|2025-12-29
OTC|ASXFY|ASX Ltd Unsponsored ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|2536|19|2025-12-29
OTC|ASXFY|ASX Ltd Unsponsored ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|2317|23|2025-12-29
OTC|ATCMF|Atico Mining Corp Com (Canada)|ARCA GLOBAL OTC|ARCA|38500|2|2025-12-29
OTC|ATCMF|Atico Mining Corp Com (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-29
OTC|ATCUF|ALTA COPPER CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|12250|5|2025-12-29
OTC|ATDRY|AUTO TRADER GROUP PLC American Depositary Receipts - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|115037|324|2025-12-29
OTC|ATDRY|AUTO TRADER GROUP PLC American Depositary Receipts - Unsponsored (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|87128|87|2025-12-29
OTC|ATDRY|AUTO TRADER GROUP PLC American Depositary Receipts - Unsponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|88373|366|2025-12-29
OTC|ATDS|DATA443 RISK MITIGATION INC NEV Common Stock|OTCN OTC LINK NQB IDQS|OTCN|500000|1|2025-12-29
OTC|ATDS|DATA443 RISK MITIGATION INC NEV Common Stock|OTCX OTC LINK ECN ATS|OTCX|5359282|19|2025-12-29
OTC|ATEYY|Advantest Corporation American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|35045|376|2025-12-29
OTC|ATEYY|Advantest Corporation American Depositary Receipts - Sponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|17349|150|2025-12-29
OTC|ATEYY|Advantest Corporation American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|29971|296|2025-12-29
OTC|ATGFF|AltaGas Ltd Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|469|2|2025-12-29
OTC|ATGFF|AltaGas Ltd Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|600|6|2025-12-29
OTC|ATHHF|Aether Catalyst Solutions Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|23500|3|2025-12-29
OTC|ATHOF|Athabasca Oil Corporation Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2511|6|2025-12-29
OTC|ATHOF|Athabasca Oil Corporation Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|91555|326|2025-12-29
OTC|ATLCY|Atlas Copco Ab Sponsored ADR repstg Class B|ARCA GLOBAL OTC|ARCA|3488|20|2025-12-29
OTC|ATLCY|Atlas Copco Ab Sponsored ADR repstg Class B|OTCN OTC LINK NQB IDQS|OTCN|1482|12|2025-12-29
OTC|ATLCY|Atlas Copco Ab Sponsored ADR repstg Class B|OTCX OTC LINK ECN ATS|OTCX|2212|19|2025-12-29
OTC|ATLKY|Atlas Copco Ab Sponsored ADR repstg Class A|ARCA GLOBAL OTC|ARCA|28592|128|2025-12-29
OTC|ATLKY|Atlas Copco Ab Sponsored ADR repstg Class A|OTCN OTC LINK NQB IDQS|OTCN|18842|115|2025-12-29
OTC|ATLKY|Atlas Copco Ab Sponsored ADR repstg Class A|OTCX OTC LINK ECN ATS|OTCX|17425|138|2025-12-29
OTC|ATROB|Astronics Corporation Class B Common Stock|ARCA GLOBAL OTC|ARCA|200|2|2025-12-29
OTC|ATROB|Astronics Corporation Class B Common Stock|OTCN OTC LINK NQB IDQS|OTCN|160|2|2025-12-29
OTC|ATROB|Astronics Corporation Class B Common Stock|OTCX OTC LINK ECN ATS|OTCX|10|4|2025-12-29
OTC|ATUSF|Altius Minerals Corp Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|500|2|2025-12-29
OTC|ATUSF|Altius Minerals Corp Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2500|16|2025-12-29
OTC|ATUSF|Altius Minerals Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|2904|23|2025-12-29
OTC|ATUUF|TENAZ ENERGY CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-29
OTC|ATUUF|TENAZ ENERGY CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|ATVK|Ameritek Ventures Common Stock|OTCN OTC LINK NQB IDQS|OTCN|61873|4|2025-12-29
OTC|ATVK|Ameritek Ventures Common Stock|OTCX OTC LINK ECN ATS|OTCX|696|3|2025-12-29
OTC|ATWT|ATWEC Technologies, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|792005|2|2025-12-29
OTC|ATXI|Avenue Therapeutics, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|579|6|2025-12-29
OTC|ATXI|Avenue Therapeutics, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|5|1|2025-12-29
OTC|ATXRF|ATEX RESOURCES INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|14645|10|2025-12-29
OTC|ATZAF|Aritzia Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|4252|38|2025-12-29
OTC|ATZAF|Aritzia Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|3732|25|2025-12-29
OTC|AUCUF|Inflection Resources Ltd. Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|40131|4|2025-12-29
OTC|AUIAF|Aurania Resources, Ltd. Ordinary Shares (Bermuda)|OTCX OTC LINK ECN ATS|OTCX|4000|3|2025-12-29
OTC|AUMBF|1911 Gold Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|99800|14|2025-12-29
