tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|AKPJS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #JTDXY|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|73|19|2025-12-22
OTC|AKPPS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER WGI3Z INT|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|7|3|2025-12-22
OTC|AKPQS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #QGXF0|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|6|4|2025-12-22
OTC|AKPRS|ARK7 PPTYS ADVANCE LLC LTD PARTNERSHIP INT SER #ICBTL|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|2|2|2025-12-22
OTC|AKPVS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #5VCTK|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|3|1|2025-12-22
OTC|AKPXS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #0XYT6|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|11|7|2025-12-22
OTC|AKPZS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #ZIE3T|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|60|16|2025-12-22
OTC|AKRBY|AKER BP ASA ADR - Unsponsored (Norway)|OTCN OTC LINK NQB IDQS|OTCN|2000|5|2025-12-22
OTC|AKRBY|AKER BP ASA ADR - Unsponsored (Norway)|OTCX OTC LINK ECN ATS|OTCX|45|1|2025-12-22
OTC|AKRYY|AKER SOLUTIONS ASA  American Depositary Receipts - Unsponsored (Norway)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|AKRYY|AKER SOLUTIONS ASA  American Depositary Receipts - Unsponsored (Norway)|OTCX OTC LINK ECN ATS|OTCX|31|2|2025-12-22
OTC|AKTAF|Akita Drilling Ltd Non Vtg A Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|412|6|2025-12-22
OTC|AKZOY|Akzo Nobel N.V. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|21426|92|2025-12-22
OTC|AKZOY|Akzo Nobel N.V. American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|12394|63|2025-12-22
OTC|AKZOY|Akzo Nobel N.V. American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|25811|147|2025-12-22
OTC|ALDS|AppLife Digital Solutions, Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|42800|1|2025-12-22
OTC|ALDS|AppLife Digital Solutions, Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|7200|1|2025-12-22
OTC|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|11106|48|2025-12-22
OTC|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|6289|45|2025-12-22
OTC|ALFVY|Alfa-Laval Ab Unsponsored ADR (Sweden)|OTCX OTC LINK ECN ATS|OTCX|4916|40|2025-12-22
OTC|ALGGY|Alliance Global Group, Inc. Unsponsored ADR (Phillipines)|OTCN OTC LINK NQB IDQS|OTCN|176|4|2025-12-22
OTC|ALIZY|Allianz SE Unsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|75885|389|2025-12-22
OTC|ALIZY|Allianz SE Unsponsored ADR (Germany)|OTCN OTC LINK NQB IDQS|OTCN|89494|510|2025-12-22
OTC|ALIZY|Allianz SE Unsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|117132|782|2025-12-22
OTC|ALKEF|Alkane Resources Ltd. Ordinary Shares (Australia)|ARCA GLOBAL OTC|ARCA|1000|1|2025-12-22
OTC|ALKEF|Alkane Resources Ltd. Ordinary Shares (Australia)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|ALNPY|ANA Holdings Inc. Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|2159|10|2025-12-22
OTC|ALNPY|ANA Holdings Inc. Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|2501|5|2025-12-22
OTC|ALNPY|ANA Holdings Inc. Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-22
OTC|ALPIB|Alpine Bks Colo CL B Common Shares|ARCA GLOBAL OTC|ARCA|300|2|2025-12-22
OTC|ALPIB|Alpine Bks Colo CL B Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2145|20|2025-12-22
OTC|ALPIB|Alpine Bks Colo CL B Common Shares|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-22
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|29106|177|2025-12-22
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|6702|34|2025-12-22
OTC|ALPMY|Astellas Pharma Inc Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|21370|123|2025-12-22
OTC|ALPWF|Alps Group Inc Warrant|OTCN OTC LINK NQB IDQS|OTCN|68364|2|2025-12-22
OTC|ALRTF|ALR Technologies SG LTD. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|15000|2|2025-12-22
OTC|ALSAF|ALPHA STAR ACQUISITION CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|399|4|2025-12-22
OTC|ALSMY|Alstom Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|224309|358|2025-12-22
OTC|ALSMY|Alstom Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|169402|199|2025-12-22
OTC|ALSMY|Alstom Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|233363|291|2025-12-22
OTC|ALVLF|Big Ridge Gold Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|122000|10|2025-12-22
OTC|ALVLF|Big Ridge Gold Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-22
OTC|ALVOF|ALVOPETRO ENERGY LTD COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|ALVOF|ALVOPETRO ENERGY LTD COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|8930|26|2025-12-22
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|ARCA GLOBAL OTC|ARCA|700|7|2025-12-22
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|ALYAF|Alithya Group Inc. Class A Subordinate Voting Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|1000|10|2025-12-22
OTC|ALYI|Alternet Systems, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|350274|10|2025-12-22
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|16611|173|2025-12-22
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|14176|181|2025-12-22
OTC|AMADY|Amadeus IT Group SA American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|26256|198|2025-12-22
OTC|AMBIQ|AMBIPAR EMERGENCY RESPONSE Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|7252|9|2025-12-22
OTC|AMBIQ|AMBIPAR EMERGENCY RESPONSE Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2566|5|2025-12-22
OTC|AMBWQ|AMBIPAR EMERGENCY RESPONSE Warrant   03/06/2028|OTCN OTC LINK NQB IDQS|OTCN|29217|2|2025-12-22
OTC|AMBZ|American Business Bank Common Stock|ARCA GLOBAL OTC|ARCA|1952|23|2025-12-22
OTC|AMBZ|American Business Bank Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3457|17|2025-12-22
OTC|AMBZ|American Business Bank Common Stock|OTCX OTC LINK ECN ATS|OTCX|963|6|2025-12-22
OTC|AMFC|AMB Financial Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-22
OTC|AMFPY|Amplifon Spa Milano Unsponsored ADR (Italy)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|5632|55|2025-12-22
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|1229|11|2025-12-22
OTC|AMIGY|Admiral Group plc, Cardiff Unsponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|2040|21|2025-12-22
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|ARCA GLOBAL OTC|ARCA|40893|92|2025-12-22
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|OTCN OTC LINK NQB IDQS|OTCN|13351|45|2025-12-22
OTC|AMKBY|A.P. Moller-Maersk A/S Unsponsored American Depository Receipt (Denmark)|OTCX OTC LINK ECN ATS|OTCX|34060|80|2025-12-22
OTC|AMLIF|AMERICAN LITHIUM CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|241385|52|2025-12-22
OTC|AMLIF|AMERICAN LITHIUM CORP COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|16201|11|2025-12-22
OTC|AMLM|American Lithium Minerals, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10961|3|2025-12-22
OTC|AMLM|American Lithium Minerals, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|5397|2|2025-12-22
OTC|AMMPF|AmmPower Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|73709|1|2025-12-22
OTC|AMMX|AMERAMEX INTERNATIONAL INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5400|1|2025-12-22
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|ARCA GLOBAL OTC|ARCA|200|1|2025-12-22
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|OTCN OTC LINK NQB IDQS|OTCN|4521|11|2025-12-22
OTC|AMNF|Armanino Foods of Distinction, Inc. New Common Stock|OTCX OTC LINK ECN ATS|OTCX|58|3|2025-12-22
OTC|AMPE|AMPIO PHARMACEUTICALS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|579|6|2025-12-22
OTC|AMQFF|ABITIBI METALS CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|6508|4|2025-12-22
OTC|AMQFF|ABITIBI METALS CORP Common Stock|OTCX OTC LINK ECN ATS|OTCX|2900|4|2025-12-22
OTC|AMRRY|AMERICAN RARE EARTHS LTD SPONSORED ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|300|3|2025-12-22
OTC|AMRRY|AMERICAN RARE EARTHS LTD SPONSORED ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|597|6|2025-12-22
OTC|AMSSY|AMS OSRAM AG American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2000|3|2025-12-22
OTC|AMTFF|AmeriTrust Financial Technologies Inc. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|78316|5|2025-12-22
OTC|AMTFF|AmeriTrust Financial Technologies Inc. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|750|3|2025-12-22
OTC|AMTY|Amerityre Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3715|2|2025-12-22
OTC|AMTY|Amerityre Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|3500|1|2025-12-22
OTC|AMVOY|AUMOVIO SE American Depositary Receipts - Sponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|1164|10|2025-12-22
OTC|AMVOY|AUMOVIO SE American Depositary Receipts - Sponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|673|9|2025-12-22
OTC|AMXEF|Amex Expl Inc Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|3200|4|2025-12-22
OTC|AMXEF|Amex Expl Inc Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1090|2|2025-12-22
OTC|AMYZF|RECYCLICO BATTERY MATLS INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|65993|10|2025-12-22
OTC|AMYZF|RECYCLICO BATTERY MATLS INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|21550|7|2025-12-22
OTC|ANCTF|ALIMENTATION COUCHE-TARD INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2842|16|2025-12-22
OTC|ANCTF|ALIMENTATION COUCHE-TARD INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|3300|21|2025-12-22
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|166722|633|2025-12-22
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|39455|131|2025-12-22
OTC|ANGPY|VALTERRA PLATINUM LTD American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|78270|333|2025-12-22
OTC|ANICF|ANONYMOUS INTELLIGENCE CO INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1500|1|2025-12-22
OTC|ANICF|ANONYMOUS INTELLIGENCE CO INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|9400|10|2025-12-22
OTC|ANPCY|CelLBxHealth plc American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|5227|10|2025-12-22
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|ARCA GLOBAL OTC|ARCA|2274|184|2025-12-22
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|1483|77|2025-12-22
OTC|ANPDY|Anta Sports Products Limited Unsponsored ADR (Cayman Islands)|OTCX OTC LINK ECN ATS|OTCX|1080|140|2025-12-22
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|ARCA GLOBAL OTC|ARCA|18852|23|2025-12-22
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|25816|31|2025-12-22
OTC|ANPMF|ANDEAN PRECIOUS METALS CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|8478|20|2025-12-22
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|6043|18|2025-12-22
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|5821|15|2025-12-22
OTC|ANYYY|Aena SME S.A. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2460|10|2025-12-22
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|ARCA GLOBAL OTC|ARCA|14634|97|2025-12-22
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|27543|152|2025-12-22
OTC|ANZGY|ANZ GROUP HLDGS LTD SPONSORED ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|19198|159|2025-12-22
OTC|AONC|AMERICAN ONCOLOGY NETWORK INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|175|1|2025-12-22
OTC|AONC|AMERICAN ONCOLOGY NETWORK INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|45|1|2025-12-22
OTC|AONCW|AMERICAN ONCOLOGY NETWORK INC Warrant   09/20/2028|OTCN OTC LINK NQB IDQS|OTCN|40998|98|2025-12-22
OTC|AONCW|AMERICAN ONCOLOGY NETWORK INC Warrant   09/20/2028|OTCX OTC LINK ECN ATS|OTCX|2674|6|2025-12-22
OTC|AONNY|Aeon Co Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|10558|48|2025-12-22
OTC|AONNY|Aeon Co Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|349|5|2025-12-22
OTC|AONNY|Aeon Co Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|3854|37|2025-12-22
OTC|AOREF|American Overseas Group Limited Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-22
OTC|AOTVF|ASCOT RES LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1148100|34|2025-12-22
OTC|AOTVF|ASCOT RES LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|16000|4|2025-12-22
OTC|APAAF|APPIA RARE EARTHS & URANIUM CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|29500|3|2025-12-22
OTC|APAAF|APPIA RARE EARTHS & URANIUM CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|19940|5|2025-12-22
OTC|APCOF|AMERICAN CRITICAL MINERALS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|15830|4|2025-12-22
OTC|APCOF|AMERICAN CRITICAL MINERALS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|15000|1|2025-12-22
OTC|APCX|AppTech Payments Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|43055|14|2025-12-22
OTC|APCX|AppTech Payments Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3097|2|2025-12-22
OTC|APEMY|APERAM N Y REGISTRY SHS (Luxembourg)|OTCN OTC LINK NQB IDQS|OTCN|7|1|2025-12-22
OTC|APEMY|APERAM N Y REGISTRY SHS (Luxembourg)|OTCX OTC LINK ECN ATS|OTCX|14|1|2025-12-22
OTC|APGI|American Power Group Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|412422|5|2025-12-22
OTC|APGOF|Apollo Silver Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|2781|5|2025-12-22
OTC|APGOF|Apollo Silver Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|4200|13|2025-12-22
OTC|APNHY|Aspen Pharmacare Holdings plc Unsponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|700|1|2025-12-22
OTC|APRAF|Trailbreaker Resources Ltd Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-22
OTC|APRU|Apple Rush Company Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|797246|4|2025-12-22
OTC|APTOF|Aptose Biosciences, Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1630|12|2025-12-22
OTC|APTOF|Aptose Biosciences, Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|1386|4|2025-12-22
OTC|APXCF|APEX CRITICAL METALS CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|8100|16|2025-12-22
OTC|APXCF|APEX CRITICAL METALS CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|5549|12|2025-12-22
OTC|APYP|Appyea, Inc.  Common Stock|OTCN OTC LINK NQB IDQS|OTCN|21295|4|2025-12-22
OTC|APYRF|ALLIED PPTYS REAL ESTATE INVT TR UNIT (Canada)|OTCN OTC LINK NQB IDQS|OTCN|613|4|2025-12-22
OTC|APYRF|ALLIED PPTYS REAL ESTATE INVT TR UNIT (Canada)|OTCX OTC LINK ECN ATS|OTCX|1300|8|2025-12-22
OTC|ARAAF|Aclara Resources Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|20130|27|2025-12-22
OTC|ARAAF|Aclara Resources Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|4400|10|2025-12-22
OTC|ARBV|AMERICAN RIVIERA BANCORP Common Stock|ARCA GLOBAL OTC|ARCA|300|2|2025-12-22
OTC|ARBV|AMERICAN RIVIERA BANCORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|13033|31|2025-12-22
OTC|ARDS|ARIDIS PHARMACEUTICALS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1525|3|2025-12-22
OTC|ARESF|Artis Real Estate Invt Tr Trust Unit (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2155|5|2025-12-22
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|3752|5|2025-12-22
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|5151|13|2025-12-22
OTC|ARGGY|Aston Martin Lagonda Global Holdings plc American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|37445|22|2025-12-22
OTC|ARGHF|ARGO CORPORATION Common Shares|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-22
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|ARCA GLOBAL OTC|ARCA|11235|100|2025-12-22
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1764|10|2025-12-22
OTC|ARGTF|Artemis Gold Inc Common Stock (Canada)|OTCX OTC LINK ECN ATS|OTCX|8499|68|2025-12-22
OTC|ARGYF|AVANTI HELIUM CORP Ordinary Shares|ARCA GLOBAL OTC|ARCA|12000|2|2025-12-22
OTC|ARGYF|AVANTI HELIUM CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|14500|3|2025-12-22
OTC|ARHGS|RSE COLLECTION LLC MEMBERSHIP INT SER 1974 INCREDIBLE HULK #180|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|11|3|2025-12-22
OTC|ARHKS|RSE ARCHIVE LLC MEMBERSHIP INT SER - 2018 JOSH ALLEN ROOKIE CARD|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|2|1|2025-12-22
OTC|ARHQS|RSE ARCHIVE LLC MEMBERSHIP INT SER 1974 AMAZING SPIDER-MAN #129|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|1|1|2025-12-22
OTC|ARHZS|RSE ARCHIVE LLC MEMBERSHIP INT SER - CHROMIE SQUIGGLE NFT 5847|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|1|1|2025-12-22
OTC|ARKAY|Arkema Sponsored ADR (France)|ARCA GLOBAL OTC|ARCA|8001|44|2025-12-22
OTC|ARKAY|Arkema Sponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|2302|21|2025-12-22
OTC|ARKAY|Arkema Sponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|5991|60|2025-12-22
OTC|ARKPS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #WRA7O|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|71|28|2025-12-22
OTC|ARLSF|ARGO GRAPHENE SOLUTIONS CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10000|3|2025-12-22
OTC|ARLYF|Argyle Resources Corp. COM|OTCN OTC LINK NQB IDQS|OTCN|10750|5|2025-12-22
OTC|ARLYF|Argyle Resources Corp. COM|OTCX OTC LINK ECN ATS|OTCX|400|1|2025-12-22
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|ARCA GLOBAL OTC|ARCA|3404|19|2025-12-22
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|OTCN OTC LINK NQB IDQS|OTCN|1344|8|2025-12-22
OTC|ARNNY|ASR Nederland NV American Depositary Receipts - Unsponsored (Netherlands)|OTCX OTC LINK ECN ATS|OTCX|3636|22|2025-12-22
OTC|ARPFS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #RPFUV Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|21|6|2025-12-22
OTC|ARPLS|ARK7 PPTYS PLUS LLC MEMBERSHIP INT SER - #SOV9W Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|1|1|2025-12-22
OTC|ARREF|AMERIGO RES LTD COM (Canada)|ARCA GLOBAL OTC|ARCA|1518|3|2025-12-22
OTC|ARREF|AMERIGO RES LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|32400|34|2025-12-22
OTC|ARREF|AMERIGO RES LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|3946|6|2025-12-22
OTC|ARRNF|AMERICAN RARE EARTHS LTD SHS (Australia)|ARCA GLOBAL OTC|ARCA|142472|25|2025-12-22
OTC|ARRNF|AMERICAN RARE EARTHS LTD SHS (Australia)|OTCN OTC LINK NQB IDQS|OTCN|127170|46|2025-12-22
OTC|ARRNF|AMERICAN RARE EARTHS LTD SHS (Australia)|OTCX OTC LINK ECN ATS|OTCX|7000|6|2025-12-22
OTC|ARRT|Artisan Consumer Goods, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1500|3|2025-12-22
OTC|ARSMF|ARES STRATEGIC MNG INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|96699|18|2025-12-22
OTC|ARSMF|ARES STRATEGIC MNG INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|800|2|2025-12-22
OTC|ARWYF|ARWAY CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|38852|7|2025-12-22
OTC|ARXRF|Imagine Lithium Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|194800|8|2025-12-22
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|ARCA GLOBAL OTC|ARCA|11732|56|2025-12-22
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|OTCN OTC LINK NQB IDQS|OTCN|2882|23|2025-12-22
OTC|ARZGY|Assicurazioni Generali Spa Ord Unsponsored ADR (Italy)|OTCX OTC LINK ECN ATS|OTCX|6742|22|2025-12-22
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|8059|24|2025-12-22
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|852|3|2025-12-22
OTC|ASAIY|SENDAS DISTRIBUIDORA S A American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|5216|24|2025-12-22
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|34445|61|2025-12-22
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|36339|61|2025-12-22
OTC|ASAZY|Assa Abloy AB Unsponsored ADR (Sweden)|OTCX OTC LINK ECN ATS|OTCX|31389|99|2025-12-22
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|ARCA GLOBAL OTC|ARCA|10610|65|2025-12-22
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|7145|49|2025-12-22
OTC|ASBFY|Associated British Foods Plc American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|8440|47|2025-12-22
OTC|ASCCY|Asics Corporation American Depositary Receipts (Unsponsored)(Japan)|ARCA GLOBAL OTC|ARCA|5994|46|2025-12-22
OTC|ASCCY|Asics Corporation American Depositary Receipts (Unsponsored)(Japan)|OTCN OTC LINK NQB IDQS|OTCN|941|10|2025-12-22
